Price,Date,Close,High,Low,Open,Volume
250,2024-04-09,31.418424606323242,31.99264916413425,31.081177638352784,31.892390216968156,211400
251,2024-04-10,30.315540313720703,31.245241653402633,30.178821676024658,31.008260595203467,371700
252,2024-04-11,30.160593032836914,30.71659122182927,29.896265454957277,30.534296220636833,310700
253,2024-04-12,30.215282440185547,30.552525930830267,29.841579254068986,30.078560320660102,292200
254,2024-04-15,29.595481872558594,30.415804168377825,29.431416717997152,29.96006840059337,315300
255,2024-04-16,29.786890029907227,30.29731534101638,29.46787638358149,29.531679112846636,329600
256,2024-04-17,29.577251434326172,30.370230680888753,29.44964597821126,30.01475734542925,201400
257,2024-04-18,29.595481872558594,30.023871129924157,29.458759751428065,29.759547027120032,148400
258,2024-04-19,30.105905532836914,30.42492267582412,29.586367004216687,29.586367004216687,206900
259,2024-04-22,30.671018600463867,30.743934515365435,30.078560710819204,30.160593288200957,224300
260,2024-04-23,30.534297943115234,30.807738721835054,30.28820019917095,30.76216583821311,424000
261,2024-04-24,30.55252456665039,31.135865760201785,30.397572606307676,30.488721840917442,319300
262,2024-04-25,30.725704193115234,30.92622904072824,29.650167518262077,30.443150246374643,410100
263,2024-04-26,30.5889835357666,31.154094869007178,29.896263277095724,30.525180811545297,609300
264,2024-04-29,31.081178665161133,31.12675502454623,30.315542419131365,30.39757499824127,391200
265,2024-04-30,30.525182723999023,31.15409682086342,30.00564075895184,30.990031669161766,435600
266,2024-05-01,30.178821563720703,30.725703066445416,29.814231577245696,30.57986776725297,356100
267,2024-05-02,30.333772659301758,30.525184331022654,29.67751549493385,30.443151750853154,320700
268,2024-05-03,30.902240753173828,31.405474721067304,30.47356154569419,30.585390131348305,244500
269,2024-05-06,30.874282836914062,31.125899807343764,30.566749799177835,31.02338879476502,269100
270,2024-05-07,30.426965713500977,30.75313389341421,30.11011510088532,30.75313389341421,282000
271,2024-05-08,30.138071060180664,30.417644290912612,30.026242478881183,30.166027316763905,194400
272,2024-05-09,30.762449264526367,30.81836532921949,30.063514453210594,30.156707894365802,190200
273,2024-05-10,30.361732482910156,30.87428401031737,30.361732482910156,30.855645320506817,239600
274,2024-05-13,30.426965713500977,30.79041127253759,30.36173207751833,30.36173207751833,197200
275,2024-05-14,31.237728118896484,31.396151642455653,30.557431969854644,30.631983170657072,254200
276,2024-05-15,31.85279083251953,31.899385777682067,31.284323258623832,31.424111649077883,365700
277,2024-05-16,31.647768020629883,32.16964063638185,31.638450453815718,31.871428728799685,297200
278,2024-05-17,31.54526138305664,31.84347333197137,31.405476531671713,31.685049789408417,187300
279,2024-05-20,31.601173400878906,31.787556733771787,31.386833812290334,31.54525733452113,201600
280,2024-05-21,31.65709114074707,32.020536703869745,31.48002536540361,31.48002536540361,297100
281,2024-05-22,31.740962982177734,32.346704393136555,31.30296266666351,31.65709065697217,414700
282,2024-05-23,31.097942352294922,32.18828264009824,31.060668526233027,31.890070701802756,354800
283,2024-05-24,31.442750930786133,31.685046783178112,31.247046469468426,31.302962537697272,118800
284,2024-05-28,31.219091415405273,31.77823789936617,30.986113121260455,31.470708399677672,182900
285,2024-05-29,30.622665405273438,30.995428516803383,30.520154394238624,30.753132672057237,151200
286,2024-05-30,31.051345825195312,31.144535718063416,30.76245146935773,30.76245146935773,207300
287,2024-05-31,31.26568603515625,31.57321908658432,31.06998512332018,31.144536328081564,129500
288,2024-06-03,31.77823829650879,31.918026696729317,31.27500787664161,31.442752534919567,213100
289,2024-06-04,31.470706939697266,31.778236425118944,31.265684912771828,31.72232391229672,165400
290,2024-06-05,31.56389808654785,31.862110016683157,31.144536448868013,31.293645968902286,263600
291,2024-06-06,31.228408813476562,31.731642779289782,31.228408813476562,31.368197211191333,96700
292,2024-06-07,31.116579055786133,31.526623110983124,31.04202785345627,31.19113381308249,126800
293,2024-06-10,30.94883155822754,31.17249225456383,30.56674734966792,30.809046733612753,196300
294,2024-06-11,30.25922203063965,30.79972982535755,30.25922203063965,30.520156582919554,282700
295,2024-06-12,30.68790054321289,31.405474100670947,30.482878511091567,30.73449549006776,212500
296,2024-06-13,30.976795196533203,31.135218728341144,30.576072250826922,30.75313447254755,152900
297,2024-06-14,30.762449264526367,30.95815371346916,30.57606949214852,30.678576944969823,150500
298,2024-06-17,30.827686309814453,31.0327047694856,30.333769961366706,30.753131557231296,208100
299,2024-06-18,31.125900268554688,31.17249521451733,30.64130500961693,30.64130500961693,168400
300,2024-06-20,31.65709114074707,31.685047397920638,30.967473839077623,30.967473839077623,189200
301,2024-06-21,31.237728118896484,31.796874567297156,31.13521710719753,31.442750142294393,181800
302,2024-06-24,31.424114227294922,31.815516064732844,31.228409753609228,31.237730876386358,178400
303,2024-06-25,31.46138572692871,31.58253542930525,31.312279768221618,31.405473214267595,110300
304,2024-06-26,30.958154678344727,31.452067489479152,30.846322545472997,31.228406778702087,295900
305,2024-06-27,31.219091415405273,31.44275214196962,30.76245239469611,30.986113121260455,317300
306,2024-06-28,31.48934555053711,31.657090198518983,31.200451200131333,31.200451200131333,119700
307,2024-07-01,31.20977210998535,31.675728672329335,31.14453492068806,31.563896537790935,146200
308,2024-07-02,31.247047424316406,31.685047751410515,31.042028944478695,31.172496219366316,158000
309,2024-07-03,31.582536697387695,31.71300397212404,31.125901235810506,31.125901235810506,126400
310,2024-07-05,31.48934555053711,31.796875035192894,31.284323524122268,31.461385739229147,193400
311,2024-07-08,31.3868350982666,31.787558036166413,31.33091902961784,31.4986636805976,162700
312,2024-07-09,31.694364547729492,31.89006901026566,31.330918989395446,31.386835057972426,336400
313,2024-07-10,31.517301559448242,31.871429541848347,31.358878034801567,31.62913013890274,446200
314,2024-07-11,31.65709114074707,31.890069430437663,31.28432445525549,31.424112851056478,312400
315,2024-07-12,31.526620864868164,31.84346789590444,31.396150048894935,31.526620864868164,253200
316,2024-07-15,31.442750930786133,31.722324161997342,31.340239916516502,31.452068498007684,266700
317,2024-07-16,31.442750930786133,31.61981314772771,31.191133956206087,31.61981314772771,557300
318,2024-07-17,31.46138572692871,31.778236333552098,31.377513402970568,31.424111903476792,234000
319,2024-07-18,31.312278747558594,31.694362976476416,31.293643613923308,31.442749567770104,238100
320,2024-07-19,31.517301559448242,31.713002462235227,31.228407211310465,31.321600656661253,252000
321,2024-07-22,31.992576599121094,32.06712779427359,31.480021579470762,31.74095964991988,251200
322,2024-07-23,32.430580139160156,32.54240873290789,31.862112492244947,31.862112492244947,236400
323,2024-07-24,31.731643676757812,32.915173864659074,31.713004986204243,32.43057857516643,606300
324,2024-07-25,32.076446533203125,32.55172419516929,31.685044745669842,31.778234631758828,376100
325,2024-07-26,32.58900451660156,33.03632240919132,32.02985448463941,32.09508812179,691200
326,2024-07-29,32.32806396484375,33.08291485109319,32.1696404451801,32.598319615410794,482500
327,2024-07-30,32.374664306640625,33.04563935542826,31.964620246583504,32.44921550985412,437100
328,2024-07-31,32.88721466064453,33.08291556147824,32.589002748431334,32.61695900427432,376700
329,2024-08-01,32.98040771484375,33.241342274327536,32.225560294918004,32.989728837663456,527600
330,2024-08-02,31.834150314331055,32.84993570236159,31.740960429360495,32.84993570236159,452600
331,2024-08-05,30.33047866821289,31.158452976365766,29.093275783341443,30.853907655885376,884400
332,2024-08-06,31.1584529876709,31.310723832754682,30.273375750902446,30.273375750902446,286200
333,2024-08-07,31.291688919067383,32.00545917231895,31.120383767853145,31.691398518285105,350800
334,2024-08-08,31.482027053833008,31.71043149221975,31.025210916213336,31.59622927302638,244800
335,2024-08-09,31.681884765625,31.862705265218718,31.405892715910827,31.596232185728304,188100
336,2024-08-12,31.681884765625,31.834155615394298,31.405892715910827,31.67236579540124,150600
337,2024-08-13,31.976903915405273,32.31951419663982,31.777049128159458,31.824633082681363,360500
338,2024-08-14,32.50985336303711,32.7763264103858,32.08159051521029,32.129174469319274,360200
339,2024-08-15,32.9571533203125,33.36638189520006,32.804882475965265,33.06184020650559,482500
340,2024-08-16,33.08087158203125,33.35686362772961,32.852467125912405,32.852467125912405,328800
341,2024-08-19,32.909568786621094,33.271209766606674,32.71922932690997,33.14749220365419,450200
342,2024-08-20,32.68115997314453,33.00473595824193,32.65261032547872,32.785846855150034,219300
343,2024-08-21,33.37589645385742,33.37589645385742,32.500340026949644,32.86198100479944,265100
344,2024-08-22,33.07135772705078,33.40444908652073,32.9952204846442,33.2521782321311,197200
345,2024-08-23,33.271209716796875,33.785125168120565,33.16652283259132,33.2997629954859,359200
346,2024-08-26,33.24266052246094,33.45203429373105,32.88101590765526,33.28072914095065,208900
347,2024-08-27,33.090389251708984,33.252175432566574,32.95715271913845,33.128457869707205,136200
348,2024-08-28,32.68115997314453,33.128457148832354,32.566957752058144,33.071354223077584,142900
349,2024-08-29,32.585994720458984,33.03328830223378,32.49082316976603,32.85246780155234,183100
350,2024-08-30,32.776329040527344,32.81439765903855,32.452753044028675,32.75729473127174,177900
351,2024-09-03,32.03400802612305,32.55743880610606,31.929321144041815,32.40516796773967,211500
352,2024-09-04,32.053043365478516,32.319516433583104,31.796085636767685,31.872222873610866,139700
353,2024-09-05,31.957876205444336,32.16724635086679,31.691399500616026,32.138696701587214,159600
354,2024-09-06,31.482027053833008,32.15772866049317,31.415405159678524,31.976904547145317,163200
355,2024-09-09,31.72946548461914,32.12917506302834,31.4915420792547,31.520091726163052,155600
356,2024-09-10,32.00545883178711,32.04352381910052,31.339272543089084,31.700917150740562,161000
357,2024-09-11,32.195796966552734,32.22434661346999,31.59622896832904,31.79608375759592,190100
358,2024-09-12,32.557437896728516,32.62405615975162,32.05304143943273,32.25289622850204,181900
359,2024-09-13,32.87150192260742,33.07135673227784,32.35758644309199,32.5764755627915,183400
360,2024-09-16,32.85246658325195,32.97618777935298,32.46227231593944,32.47178765544414,186500
361,2024-09-17,32.85246658325195,32.97618777935298,32.719230047646214,32.92860019055953,229800
362,2024-09-18,32.9286003112793,33.118939775881,32.67164620905381,32.9286003112793,393000
363,2024-09-19,33.45203399658203,33.594785869015475,33.147492312216116,33.290244184649566,272900
364,2024-09-20,33.261695861816406,33.53768790877931,33.11894035327052,33.318795160896045,216900
365,2024-09-23,33.07135772705078,33.442517707724015,32.900052562059514,33.309281163936035,319900
366,2024-09-24,33.214111328125,33.366382173743396,32.909569636888214,32.98570324448575,157900
367,2024-09-25,33.09990310668945,33.41396374545642,33.03328484339156,33.33782651287422,203400
368,2024-09-26,33.014251708984375,33.356862006938776,33.00473636978484,33.26169409325064,168200
369,2024-09-27,33.31879425048828,33.40444682719075,33.118939448323616,33.3092789110428,174300
370,2024-09-30,33.204593658447266,33.3663834803656,32.77633075386754,33.356864510028565,168400
371,2024-10-01,32.9286003112793,33.1665237344256,32.728745507138,33.13797408538351,160400
372,2024-10-02,33.090389251708984,33.233141123567464,32.83343152585584,32.928599440428165,86100
373,2024-10-03,33.16652297973633,33.21411056762142,32.84294698640325,33.03328644667387,131400
374,2024-10-04,33.033287048339844,33.62333974896827,32.985703090011306,33.30927908923798,178100
375,2024-10-07,33.014251708984375,33.29024374127244,32.785847263963575,33.25217512362791,108700
376,2024-10-08,32.91908264160156,33.233139650104405,32.814395761959595,33.128456400885504,172400
377,2024-10-09,33.05231857299805,33.242658020698826,32.89053240222734,32.92859738742909,126200
378,2024-10-10,33.49961853027344,34.099186569991936,32.92860013944805,33.061840305270294,385500
379,2024-10-11,33.66140365600586,33.97546430564696,33.29976267998804,33.29976267998804,209100
380,2024-10-14,34.365657806396484,34.451310378927104,33.77560876808727,33.97546356051768,320200
381,2024-10-15,34.89860534667969,35.069910498746246,34.4893804061021,34.50841108484437,300000
382,2024-10-16,35.89788818359375,36.135811612953894,34.88909153615432,35.165083585513706,461300
383,2024-10-17,36.5545539855957,36.59262260397441,35.94547061322937,36.164359723272064,435300
384,2024-10-18,36.82102584838867,37.07798356840084,36.64020536264225,36.64020536264225,270900
385,2024-10-21,36.00257110595703,36.8305435323706,35.935949213088264,36.725856654120705,394000
386,2024-10-22,36.07870864868164,36.26904811807363,35.89788814949214,36.01209037895796,146700
387,2024-10-23,35.831268310546875,36.25952755989406,35.49817334609286,36.11677568691942,293300
388,2024-10-24,36.5069694519043,36.6402059837046,35.74561524845741,35.84078316247957,533400
389,2024-10-25,36.526004791259766,36.840061820731584,36.23097844079071,36.5069704818337,433300
390,2024-10-28,36.15484619140625,36.85909751450428,36.05967464070148,36.59262443337783,373000
391,2024-10-29,35.774166107177734,36.42131810961302,35.774166107177734,36.164360376549894,193600
392,2024-10-30,35.4886589050293,36.10725763109073,35.36493770764767,35.83126921751789,165500
393,2024-10-31,35.26024627685547,35.6314061907556,35.13652509541446,35.37444848949638,204100
394,2024-11-01,35.62189483642578,35.97402048253128,35.34590279712158,35.53624225975976,313500
395,2024-11-04,35.087467193603516,36.088299311221114,34.94171328805643,35.563589699262536,322500
396,2024-11-05,35.45670700073242,35.53443969725622,34.980580797824715,34.980580797824715,175900
397,2024-11-06,37.12800216674805,37.244606781819186,36.12716998078177,36.15631928121153,637200
398,2024-11-07,36.486690521240234,37.20573746600736,36.447822317376946,37.15715406451622,233400
399,2024-11-08,35.670475006103516,36.77819281459095,35.641325707988294,36.48668871341148,439800
400,2024-11-11,35.45670700073242,36.37008749827236,35.37897059753291,36.09801750042551,294100
401,2024-11-12,35.155487060546875,35.63160959825125,34.54332580539378,35.48585938957026,280900
402,2024-11-13,34.77653121948242,35.23321965326079,34.65021140701452,35.1554869502101,357000
403,2024-11-14,35.981414794921875,36.02028299857331,34.80567943453543,35.029166045517286,406300
404,2024-11-15,35.53444290161133,36.07858665304947,35.369258589930276,35.91339863469237,266300
405,2024-11-18,35.60245895385742,36.04943217428757,35.58302485209838,35.68991055843514,316500
406,2024-11-19,35.46642303466797,35.74821194290177,35.194353030401295,35.56358983428441,249400
407,2024-11-20,36.11745071411133,36.16603782324191,35.44699086421585,35.621894078393105,310200
408,2024-11-21,35.68019485473633,36.321505376983346,35.62189255028629,36.321505376983346,332400
409,2024-11-22,34.572479248046875,35.9328330795887,34.26153731092259,35.757929861627076,732800
410,2024-11-25,34.3004035949707,35.27208643735897,34.2226708950511,34.718227513731726,457700
411,2024-11-26,34.77653121948242,34.87369802496479,34.106067658955574,34.31983907902802,431300
412,2024-11-27,35.63160705566406,35.660760060660806,34.92227904533961,34.97086615144225,282100
413,2024-11-29,35.24293899536133,35.592745430122406,35.174921489344015,35.592745430122406,134300
414,2024-12-02,35.35953903198242,35.45670954294886,34.902846897130146,35.2235040233054,268800
415,2024-12-03,34.8348274230957,35.63160703458753,34.8348274230957,35.34982183540806,291100
416,2024-12-04,34.98058319091797,35.25265320737769,34.727947276587656,34.931999788932444,207300
417,2024-12-05,34.7862434387207,35.310953039418685,34.6016250414421,34.8056775394883,247500
418,2024-12-06,34.5919075012207,35.15548532566828,34.44615729973229,34.951432819579,253400
419,2024-12-09,35.29151916503906,35.38868596282464,33.552206055276756,33.600793160845285,865300
420,2024-12-10,34.795963287353516,35.41783970210131,34.68907758356703,34.747376180777245,409300
421,2024-12-11,35.165199279785156,35.553873883363856,34.80567768081408,34.80567768081408,298600
422,2024-12-12,35.14576721191406,35.43727503479796,34.9805829051774,35.058319313060025,210600
423,2024-12-13,34.93199920654297,35.408121727409515,34.60162688920303,35.27208672144764,241200
424,2024-12-16,34.6599235534668,35.456706856313524,34.65020835644429,34.82511155625507,294600
425,2024-12-17,34.44615936279297,34.757097592602086,34.19351973440051,34.494742766198875,968100
426,2024-12-18,33.70767593383789,35.06803337429253,33.70767593383789,34.64049426482076,407700
427,2024-12-19,34.51417541503906,34.94171453634814,33.63965936386604,33.77569437034275,593200
428,2024-12-20,36.20490264892578,36.70046299580581,34.36842259011683,34.36842259011683,1302400
429,2024-12-23,35.45670700073242,36.31178519587273,35.242935598609485,36.214618398549064,484200
430,2024-12-24,35.75792694091797,35.94254904850645,34.9805814282911,35.10690123242915,243100
431,2024-12-26,36.35065460205078,36.389522804938544,35.68990997966223,35.75792748137789,233800
432,2024-12-27,36.18547058105469,36.70046129995499,36.01056737337612,36.37980418365232,314100
433,2024-12-30,35.427555084228516,36.08829970501395,35.2818048837668,35.932830600515956,407900
434,2024-12-31,36.03971862792969,36.04943382591637,35.42755736783911,35.60246058500784,382100
435,2025-01-02,36.01056671142578,36.35065421639598,35.757927102011514,36.20490031045115,674600
436,2025-01-03,36.64215850830078,36.87536401766553,36.068865492233094,36.13688299357368,575700
437,2025-01-06,36.05915069580078,36.87536442763816,36.00084839114245,36.75876352499735,246200
438,2025-01-07,35.165199279785156,36.282635985067124,35.058317285142955,36.08829868327778,335700
439,2025-01-08,35.82594680786133,35.884249115162554,34.883416933219074,35.09718464663816,206000
440,2025-01-10,34.42672348022461,35.64132703595741,34.39757418102331,35.48585792909065,336300
441,2025-01-13,34.66964340209961,34.79596320688934,34.1352185910788,34.203236092117315,230200
442,2025-01-14,34.32955551147461,35.04859871628756,34.20323570810313,35.02916461525535,463500
443,2025-01-15,34.95143127441406,35.106900373134096,34.46558987757951,34.90284416939005,343400
444,2025-01-16,35.72877883911133,35.893963144406015,35.000016701615195,35.272086713477464,262800
445,2025-01-17,37.2154541015625,37.23488820424504,35.777363863139385,35.91339887524107,621600
446,2025-01-21,38.66326141357422,39.644659459168906,37.41950484752859,37.89563107401126,1678900
447,2025-01-22,39.226837158203125,39.236556062823574,38.28430727720234,38.83816622693432,551900
448,2025-01-23,39.07136535644531,39.35315426423586,38.71184375041905,39.25598746477227,435300
449,2025-01-24,39.57664108276367,39.70296088809137,39.119948968123715,39.226834672118244,375800
450,2025-01-27,38.82844543457031,39.45032185970714,38.14826670457346,39.13938364713873,761000
451,2025-01-28,39.061649322509766,39.35315342133264,38.61467612386964,38.867312021069274,288600
452,2025-01-29,38.32316970825195,39.35315484856841,38.13855130385951,38.96448023159122,379900
453,2025-01-30,38.70212936401367,39.31428688547643,38.48835795270395,38.750712764763364,613100
454,2025-01-31,38.92561721801758,39.29485404086771,38.61467899526168,38.97420062032144,434400
455,2025-02-03,37.66242599487305,39.051932780181865,37.55554399395971,38.12883702920374,599400
456,2025-02-04,38.060813903808594,38.33288761125757,37.47780570024433,37.691577104666585,416300
457,2025-02-05,38.76042938232422,38.76042938232422,37.70129489780304,38.12883773608653,473400
458,2025-02-06,35.01945114135742,40.19851885433696,34.91256543375839,39.838997234238704,2712400
459,2025-02-07,35.81623077392578,36.33122150303241,35.28180594283906,35.75792846798551,1432500
460,2025-02-10,34.96114730834961,36.00084762593092,34.543323400535535,35.79679512397776,1940100
461,2025-02-11,34.66964340209961,35.00001571000488,34.523889496059475,34.73766090313812,675400
462,2025-02-12,34.0088996887207,34.55304341814356,33.49390896528494,34.54332451392256,979900
463,2025-02-13,34.93199920654297,35.029166008894045,34.23238636825231,34.242105272492964,957100
464,2025-02-14,36.03000259399414,36.10773529611225,35.02916671748809,35.02916671748809,764800
465,2025-02-18,36.09000015258789,36.66999816894531,35.72999954223633,36.060001373291016,588000
466,2025-02-19,36.16999816894531,36.43000030517578,35.75,35.84000015258789,414800
467,2025-02-20,36.130001068115234,36.220001220703125,35.61000061035156,35.810001373291016,541000
468,2025-02-21,35.72999954223633,36.2400016784668,35.400001525878906,36.0,442700
469,2025-02-24,37.59000015258789,38.36000061035156,37.560001373291016,37.95000076293945,2432600
470,2025-02-25,37.65999984741211,37.77000045776367,37.33000183105469,37.52000045776367,1610100
471,2025-02-26,37.529998779296875,37.939998626708984,37.4900016784668,37.880001068115234,862500
472,2025-02-27,37.40999984741211,37.689998626708984,37.2599983215332,37.470001220703125,629600
473,2025-02-28,37.65999984741211,37.9900016784668,37.27000045776367,37.27000045776367,627000
474,2025-03-03,38.11000061035156,38.220001220703125,37.540000915527344,37.75,743500
475,2025-03-04,37.93000030517578,38.16999816894531,37.59000015258789,37.849998474121094,661900
476,2025-03-05,38.20000076293945,38.29999923706055,37.91999816894531,38.0,797900
477,2025-03-06,37.779998779296875,38.25,37.75,37.970001220703125,883800
478,2025-03-07,37.810001373291016,38.040000915527344,37.630001068115234,37.779998779296875,285700
479,2025-03-10,36.779998779296875,37.79999923706055,36.38999938964844,37.77000045776367,872200
480,2025-03-11,36.869998931884766,37.209999084472656,36.58000183105469,36.790000915527344,727000
481,2025-03-12,36.869998931884766,37.13999938964844,36.630001068115234,37.099998474121094,1007200
482,2025-03-13,36.56999969482422,37.33000183105469,36.40999984741211,36.880001068115234,857500
483,2025-03-14,37.06999969482422,37.2599983215332,36.849998474121094,36.959999084472656,929000
484,2025-03-17,37.61000061035156,37.849998474121094,37.099998474121094,37.099998474121094,1069100
485,2025-03-18,37.79999923706055,37.95000076293945,37.439998626708984,37.63999938964844,1624400
486,2025-03-19,38.0099983215332,38.2400016784668,37.7400016784668,37.869998931884766,1844800
487,2025-03-20,38.119998931884766,38.150001525878906,37.97999954223633,37.97999954223633,843600
488,2025-03-21,38.029998779296875,38.119998931884766,37.77000045776367,38.08000183105469,1491800
489,2025-03-24,38.220001220703125,38.470001220703125,38.029998779296875,38.470001220703125,2132800
490,2025-03-25,38.380001068115234,38.52000045776367,38.29999923706055,38.29999923706055,813500
491,2025-03-26,38.349998474121094,38.45000076293945,38.310001373291016,38.380001068115234,740300
492,2025-03-27,38.369998931884766,38.47999954223633,38.310001373291016,38.470001220703125,634400
493,2025-03-28,38.369998931884766,38.43000030517578,38.20000076293945,38.310001373291016,844500
494,2025-03-31,38.310001373291016,38.380001068115234,38.20000076293945,38.349998474121094,626400
495,2025-04-01,38.470001220703125,38.470001220703125,38.25,38.31999969482422,1377000
496,2025-04-02,39.0099983215332,39.4900016784668,38.36000061035156,38.470001220703125,674900
497,2025-04-03,37.900001525878906,38.22999954223633,37.099998474121094,37.099998474121094,636000
498,2025-04-04,36.16999816894531,37.54999923706055,35.779998779296875,37.400001525878906,933200
499,2025-04-07,34.150001525878906,35.400001525878906,32.5,35.20000076293945,1378800
500,2025-04-08,33.0,35.040000915527344,32.720001220703125,34.95000076293945,1142400
501,2025-04-09,35.900001525878906,36.25,32.279998779296875,32.540000915527344,788100
502,2025-04-10,35.709999084472656,36.15999984741211,34.54999923706055,36.04999923706055,414100
503,2025-04-11,36.08660125732422,36.369998931884766,35.68000030517578,35.95000076293945,112120
